0.25%,215.3MiB / 5GiB,2024-03-08 06:28:52
0.04%,215.3MiB / 5GiB,2024-03-08 06:28:59
8.76%,282.2MiB / 5GiB,2024-03-08 06:29:06
99.65%,463.4MiB / 5GiB,2024-03-08 06:29:13
101.65%,600.2MiB / 5GiB,2024-03-08 06:29:20
101.28%,690.4MiB / 5GiB,2024-03-08 06:29:27
98.60%,755.7MiB / 5GiB,2024-03-08 06:29:35
100.52%,803.2MiB / 5GiB,2024-03-08 06:29:42
94.42%,816.9MiB / 5GiB,2024-03-08 06:29:49
105.65%,849MiB / 5GiB,2024-03-08 06:29:56
102.04%,1.047GiB / 5GiB,2024-03-08 06:30:03
103.98%,1.083GiB / 5GiB,2024-03-08 06:30:10
100.56%,1.079GiB / 5GiB,2024-03-08 06:30:17
99.40%,1.091GiB / 5GiB,2024-03-08 06:30:24
102.68%,1.102GiB / 5GiB,2024-03-08 06:30:31
99.15%,1.112GiB / 5GiB,2024-03-08 06:30:38
100.02%,1.123GiB / 5GiB,2024-03-08 06:30:45
100.03%,1.132GiB / 5GiB,2024-03-08 06:30:52
98.76%,1.142GiB / 5GiB,2024-03-08 06:30:59
99.23%,1.151GiB / 5GiB,2024-03-08 06:31:06
98.81%,1.16GiB / 5GiB,2024-03-08 06:31:13
103.05%,1.169GiB / 5GiB,2024-03-08 06:31:20
100.07%,1.179GiB / 5GiB,2024-03-08 06:31:28
99.58%,1.188GiB / 5GiB,2024-03-08 06:31:35
102.02%,1.105GiB / 5GiB,2024-03-08 06:31:42
99.24%,1.046GiB / 5GiB,2024-03-08 06:31:49
101.94%,1.063GiB / 5GiB,2024-03-08 06:31:56
99.34%,1.077GiB / 5GiB,2024-03-08 06:32:03
100.76%,1.089GiB / 5GiB,2024-03-08 06:32:10
100.59%,1.101GiB / 5GiB,2024-03-08 06:32:17
97.07%,815.3MiB / 5GiB,2024-03-08 06:32:24
97.36%,729.3MiB / 5GiB,2024-03-08 06:32:31
97.39%,729.4MiB / 5GiB,2024-03-08 06:32:38
94.61%,729.3MiB / 5GiB,2024-03-08 06:32:45
97.24%,713.3MiB / 5GiB,2024-03-08 06:32:52
94.30%,713.2MiB / 5GiB,2024-03-08 06:32:59
94.40%,713.2MiB / 5GiB,2024-03-08 06:33:06
96.16%,713.6MiB / 5GiB,2024-03-08 06:33:13
96.03%,713.6MiB / 5GiB,2024-03-08 06:33:20
95.80%,713.4MiB / 5GiB,2024-03-08 06:33:28
95.44%,713.5MiB / 5GiB,2024-03-08 06:33:35
96.43%,713.5MiB / 5GiB,2024-03-08 06:33:42
96.18%,713.2MiB / 5GiB,2024-03-08 06:33:49
95.65%,713.4MiB / 5GiB,2024-03-08 06:33:56
94.80%,713.2MiB / 5GiB,2024-03-08 06:34:03
95.91%,713.3MiB / 5GiB,2024-03-08 06:34:10
95.76%,713.2MiB / 5GiB,2024-03-08 06:34:17
96.99%,713.2MiB / 5GiB,2024-03-08 06:34:24
95.63%,713.4MiB / 5GiB,2024-03-08 06:34:31
96.81%,713.3MiB / 5GiB,2024-03-08 06:34:38
97.45%,713.1MiB / 5GiB,2024-03-08 06:34:45
94.90%,713.1MiB / 5GiB,2024-03-08 06:34:52
97.49%,713.2MiB / 5GiB,2024-03-08 06:34:59
95.45%,713.6MiB / 5GiB,2024-03-08 06:35:06
94.82%,713.3MiB / 5GiB,2024-03-08 06:35:13
97.05%,713.3MiB / 5GiB,2024-03-08 06:35:20
96.81%,713.4MiB / 5GiB,2024-03-08 06:35:27
95.06%,713.4MiB / 5GiB,2024-03-08 06:35:35
95.34%,713.4MiB / 5GiB,2024-03-08 06:35:42
96.54%,713.3MiB / 5GiB,2024-03-08 06:35:49
96.08%,713.4MiB / 5GiB,2024-03-08 06:35:56
96.80%,713.6MiB / 5GiB,2024-03-08 06:36:03
94.74%,713.4MiB / 5GiB,2024-03-08 06:36:10
95.38%,713.6MiB / 5GiB,2024-03-08 06:36:17
94.75%,713.7MiB / 5GiB,2024-03-08 06:36:24
95.43%,713.3MiB / 5GiB,2024-03-08 06:36:31
95.81%,713.5MiB / 5GiB,2024-03-08 06:36:38
97.69%,713.4MiB / 5GiB,2024-03-08 06:36:45
94.60%,713.8MiB / 5GiB,2024-03-08 06:36:52
96.39%,713.3MiB / 5GiB,2024-03-08 06:36:59
96.73%,713.4MiB / 5GiB,2024-03-08 06:37:06
95.51%,713.5MiB / 5GiB,2024-03-08 06:37:13
94.76%,713.5MiB / 5GiB,2024-03-08 06:37:20
95.46%,713.5MiB / 5GiB,2024-03-08 06:37:27
97.78%,713.3MiB / 5GiB,2024-03-08 06:37:35
96.98%,713.4MiB / 5GiB,2024-03-08 06:37:42
98.25%,713.4MiB / 5GiB,2024-03-08 06:37:49
97.96%,713.8MiB / 5GiB,2024-03-08 06:37:56
96.12%,713.6MiB / 5GiB,2024-03-08 06:38:03
95.57%,713.5MiB / 5GiB,2024-03-08 06:38:10
96.10%,713.7MiB / 5GiB,2024-03-08 06:38:17
97.50%,713.5MiB / 5GiB,2024-03-08 06:38:24
95.24%,713.9MiB / 5GiB,2024-03-08 06:38:31
95.95%,713.4MiB / 5GiB,2024-03-08 06:38:38
95.37%,713.4MiB / 5GiB,2024-03-08 06:38:45
95.39%,713.4MiB / 5GiB,2024-03-08 06:38:52
96.41%,713.6MiB / 5GiB,2024-03-08 06:38:59
96.19%,713.5MiB / 5GiB,2024-03-08 06:39:06
95.91%,713.6MiB / 5GiB,2024-03-08 06:39:13
94.77%,713.6MiB / 5GiB,2024-03-08 06:39:20
96.94%,713.9MiB / 5GiB,2024-03-08 06:39:27
97.04%,713.6MiB / 5GiB,2024-03-08 06:39:34
97.33%,713.6MiB / 5GiB,2024-03-08 06:39:42
96.30%,713.7MiB / 5GiB,2024-03-08 06:39:49
95.49%,713.5MiB / 5GiB,2024-03-08 06:39:56
96.31%,713.4MiB / 5GiB,2024-03-08 06:40:03
95.34%,713.6MiB / 5GiB,2024-03-08 06:40:10
96.33%,713.8MiB / 5GiB,2024-03-08 06:40:17
93.35%,713.5MiB / 5GiB,2024-03-08 06:40:24
96.09%,713.4MiB / 5GiB,2024-03-08 06:40:31
94.84%,713.8MiB / 5GiB,2024-03-08 06:40:38
95.93%,713.6MiB / 5GiB,2024-03-08 06:40:45
93.40%,713.4MiB / 5GiB,2024-03-08 06:40:52
95.86%,713.5MiB / 5GiB,2024-03-08 06:40:59
95.20%,713.7MiB / 5GiB,2024-03-08 06:41:06
97.62%,713.5MiB / 5GiB,2024-03-08 06:41:13
96.82%,713.5MiB / 5GiB,2024-03-08 06:41:20
95.47%,713.8MiB / 5GiB,2024-03-08 06:41:27
96.05%,713.4MiB / 5GiB,2024-03-08 06:41:34
95.55%,713.4MiB / 5GiB,2024-03-08 06:41:42
95.52%,713.7MiB / 5GiB,2024-03-08 06:41:49
95.05%,713.4MiB / 5GiB,2024-03-08 06:41:56
95.78%,713.4MiB / 5GiB,2024-03-08 06:42:03
97.65%,713.5MiB / 5GiB,2024-03-08 06:42:10
96.91%,713.6MiB / 5GiB,2024-03-08 06:42:17
96.92%,713.6MiB / 5GiB,2024-03-08 06:42:24
95.26%,714.1MiB / 5GiB,2024-03-08 06:42:31
96.52%,713.7MiB / 5GiB,2024-03-08 06:42:38
95.08%,713.5MiB / 5GiB,2024-03-08 06:42:45
95.05%,713.6MiB / 5GiB,2024-03-08 06:42:52
95.87%,713.4MiB / 5GiB,2024-03-08 06:42:59
96.26%,713.5MiB / 5GiB,2024-03-08 06:43:06
94.63%,714MiB / 5GiB,2024-03-08 06:43:13
95.86%,713.6MiB / 5GiB,2024-03-08 06:43:20
94.48%,713.5MiB / 5GiB,2024-03-08 06:43:27
93.99%,714.1MiB / 5GiB,2024-03-08 06:43:34
94.91%,714.4MiB / 5GiB,2024-03-08 06:43:41
93.23%,714.5MiB / 5GiB,2024-03-08 06:43:48
94.38%,714.3MiB / 5GiB,2024-03-08 06:43:56
93.66%,714.5MiB / 5GiB,2024-03-08 06:44:03
96.77%,714.5MiB / 5GiB,2024-03-08 06:44:10
93.95%,714.4MiB / 5GiB,2024-03-08 06:44:17
96.20%,714.8MiB / 5GiB,2024-03-08 06:44:24
93.25%,714.3MiB / 5GiB,2024-03-08 06:44:31
94.07%,714.3MiB / 5GiB,2024-03-08 06:44:38
93.18%,714.6MiB / 5GiB,2024-03-08 06:44:45
95.78%,714.7MiB / 5GiB,2024-03-08 06:44:52
95.97%,714.1MiB / 5GiB,2024-03-08 06:44:59
90.82%,714.6MiB / 5GiB,2024-03-08 06:45:06
93.28%,714.5MiB / 5GiB,2024-03-08 06:45:13
94.39%,714.4MiB / 5GiB,2024-03-08 06:45:20
92.76%,714.2MiB / 5GiB,2024-03-08 06:45:27
93.50%,714.5MiB / 5GiB,2024-03-08 06:45:34
94.58%,714.1MiB / 5GiB,2024-03-08 06:45:41
95.29%,714.6MiB / 5GiB,2024-03-08 06:45:48
92.49%,714.3MiB / 5GiB,2024-03-08 06:45:56
93.60%,714.2MiB / 5GiB,2024-03-08 06:46:03
91.91%,714.5MiB / 5GiB,2024-03-08 06:46:10
94.85%,714.3MiB / 5GiB,2024-03-08 06:46:17
95.12%,714.1MiB / 5GiB,2024-03-08 06:46:24
95.84%,714.6MiB / 5GiB,2024-03-08 06:46:31
95.28%,714.2MiB / 5GiB,2024-03-08 06:46:38
93.68%,714.3MiB / 5GiB,2024-03-08 06:46:45
91.31%,714.6MiB / 5GiB,2024-03-08 06:46:52
94.08%,714.2MiB / 5GiB,2024-03-08 06:46:59
92.93%,714.4MiB / 5GiB,2024-03-08 06:47:06
94.94%,714.4MiB / 5GiB,2024-03-08 06:47:13
95.22%,714.2MiB / 5GiB,2024-03-08 06:47:20
94.24%,714.2MiB / 5GiB,2024-03-08 06:47:27
93.28%,714.4MiB / 5GiB,2024-03-08 06:47:34
93.01%,714.7MiB / 5GiB,2024-03-08 06:47:41
93.43%,714.4MiB / 5GiB,2024-03-08 06:47:48
92.46%,714.3MiB / 5GiB,2024-03-08 06:47:55
95.44%,714.3MiB / 5GiB,2024-03-08 06:48:02
93.32%,714.6MiB / 5GiB,2024-03-08 06:48:10
97.17%,714.2MiB / 5GiB,2024-03-08 06:48:17
89.99%,714.6MiB / 5GiB,2024-03-08 06:48:24
95.00%,714.1MiB / 5GiB,2024-03-08 06:48:31
92.52%,714.5MiB / 5GiB,2024-03-08 06:48:38
95.70%,714.5MiB / 5GiB,2024-03-08 06:48:45
91.66%,714.2MiB / 5GiB,2024-03-08 06:48:52
91.45%,714.4MiB / 5GiB,2024-03-08 06:48:59
93.95%,714.3MiB / 5GiB,2024-03-08 06:49:06
92.48%,714.6MiB / 5GiB,2024-03-08 06:49:13
95.67%,714.4MiB / 5GiB,2024-03-08 06:49:20
96.63%,714.7MiB / 5GiB,2024-03-08 06:49:27
0.02%,342.8MiB / 5GiB,2024-03-08 06:49:34
0.04%,305.5MiB / 5GiB,2024-03-08 06:49:41
0.04%,305.5MiB / 5GiB,2024-03-08 06:49:48
0.04%,305.5MiB / 5GiB,2024-03-08 06:49:56
0.05%,305.5MiB / 5GiB,2024-03-08 06:50:03
0.09%,305.8MiB / 5GiB,2024-03-08 06:50:10
0.03%,305.5MiB / 5GiB,2024-03-08 06:50:17
0.05%,305.5MiB / 5GiB,2024-03-08 06:50:24
0.02%,305.5MiB / 5GiB,2024-03-08 06:50:31
0.03%,305.5MiB / 5GiB,2024-03-08 06:50:38
13.21%,340.1MiB / 5GiB,2024-03-08 06:50:46
104.17%,498.6MiB / 5GiB,2024-03-08 06:50:53
100.40%,552.9MiB / 5GiB,2024-03-08 06:51:00
100.07%,528.9MiB / 5GiB,2024-03-08 06:51:07
96.70%,769.6MiB / 5GiB,2024-03-08 06:51:14
98.30%,783.7MiB / 5GiB,2024-03-08 06:51:21
100.00%,817.9MiB / 5GiB,2024-03-08 06:51:28
99.92%,841MiB / 5GiB,2024-03-08 06:51:35
103.77%,877.4MiB / 5GiB,2024-03-08 06:51:42
101.83%,894.3MiB / 5GiB,2024-03-08 06:51:49
101.06%,943.3MiB / 5GiB,2024-03-08 06:51:56
101.30%,931.9MiB / 5GiB,2024-03-08 06:52:03
98.57%,932.2MiB / 5GiB,2024-03-08 06:52:11
100.77%,852.3MiB / 5GiB,2024-03-08 06:52:18
100.48%,852.5MiB / 5GiB,2024-03-08 06:52:25
99.51%,852.8MiB / 5GiB,2024-03-08 06:52:32
100.10%,853MiB / 5GiB,2024-03-08 06:52:39
99.56%,853.5MiB / 5GiB,2024-03-08 06:52:46
99.59%,853.6MiB / 5GiB,2024-03-08 06:52:53
100.03%,854.1MiB / 5GiB,2024-03-08 06:53:00
100.20%,854.4MiB / 5GiB,2024-03-08 06:53:07
99.34%,854.5MiB / 5GiB,2024-03-08 06:53:14
101.62%,854.8MiB / 5GiB,2024-03-08 06:53:21
98.84%,855.2MiB / 5GiB,2024-03-08 06:53:28
99.32%,855.3MiB / 5GiB,2024-03-08 06:53:35
99.14%,855.8MiB / 5GiB,2024-03-08 06:53:42
99.21%,856MiB / 5GiB,2024-03-08 06:53:49
102.02%,856.4MiB / 5GiB,2024-03-08 06:53:56
100.01%,856.5MiB / 5GiB,2024-03-08 06:54:04
98.61%,856.7MiB / 5GiB,2024-03-08 06:54:11
101.34%,857.3MiB / 5GiB,2024-03-08 06:54:18
100.83%,857.5MiB / 5GiB,2024-03-08 06:54:25
98.66%,857.5MiB / 5GiB,2024-03-08 06:54:32
101.32%,857.6MiB / 5GiB,2024-03-08 06:54:39
100.09%,858MiB / 5GiB,2024-03-08 06:54:46
99.10%,934.9MiB / 5GiB,2024-03-08 06:54:53
101.44%,972.8MiB / 5GiB,2024-03-08 06:55:00
99.35%,972.3MiB / 5GiB,2024-03-08 06:55:07
100.85%,972.8MiB / 5GiB,2024-03-08 06:55:14
99.93%,972.9MiB / 5GiB,2024-03-08 06:55:21
99.64%,973MiB / 5GiB,2024-03-08 06:55:28
98.97%,972.8MiB / 5GiB,2024-03-08 06:55:35
98.98%,972.9MiB / 5GiB,2024-03-08 06:55:42
101.31%,972.7MiB / 5GiB,2024-03-08 06:55:49
102.59%,973.1MiB / 5GiB,2024-03-08 06:55:57
99.43%,972.7MiB / 5GiB,2024-03-08 06:56:04
99.94%,973MiB / 5GiB,2024-03-08 06:56:11
100.12%,973.4MiB / 5GiB,2024-03-08 06:56:18
101.04%,973.6MiB / 5GiB,2024-03-08 06:56:25
99.70%,974MiB / 5GiB,2024-03-08 06:56:32
98.84%,974.7MiB / 5GiB,2024-03-08 06:56:39
100.91%,974.9MiB / 5GiB,2024-03-08 06:56:46
99.38%,974.9MiB / 5GiB,2024-03-08 06:56:53
102.18%,975.2MiB / 5GiB,2024-03-08 06:57:00
99.38%,975.5MiB / 5GiB,2024-03-08 06:57:07
99.58%,975.8MiB / 5GiB,2024-03-08 06:57:14
102.97%,976MiB / 5GiB,2024-03-08 06:57:21
98.66%,976.1MiB / 5GiB,2024-03-08 06:57:28
101.04%,976.7MiB / 5GiB,2024-03-08 06:57:35
99.54%,976.8MiB / 5GiB,2024-03-08 06:57:42
99.66%,977.3MiB / 5GiB,2024-03-08 06:57:49
102.14%,977.6MiB / 5GiB,2024-03-08 06:57:57
98.86%,961.3MiB / 5GiB,2024-03-08 06:58:04
100.45%,960.9MiB / 5GiB,2024-03-08 06:58:11
101.44%,961.5MiB / 5GiB,2024-03-08 06:58:18
99.03%,961.3MiB / 5GiB,2024-03-08 06:58:25
100.19%,961.7MiB / 5GiB,2024-03-08 06:58:32
98.83%,962MiB / 5GiB,2024-03-08 06:58:39
99.56%,962.1MiB / 5GiB,2024-03-08 06:58:46
102.27%,962.5MiB / 5GiB,2024-03-08 06:58:53
99.15%,962.6MiB / 5GiB,2024-03-08 06:59:00
100.42%,963.3MiB / 5GiB,2024-03-08 06:59:07
98.45%,963.2MiB / 5GiB,2024-03-08 06:59:14
102.43%,963.5MiB / 5GiB,2024-03-08 06:59:21
99.15%,964.1MiB / 5GiB,2024-03-08 06:59:28
98.52%,964MiB / 5GiB,2024-03-08 06:59:35
100.73%,964.5MiB / 5GiB,2024-03-08 06:59:42
99.35%,964.8MiB / 5GiB,2024-03-08 06:59:50
99.68%,965MiB / 5GiB,2024-03-08 06:59:57
98.69%,965.1MiB / 5GiB,2024-03-08 07:00:04
101.16%,965.5MiB / 5GiB,2024-03-08 07:00:11
99.44%,965.4MiB / 5GiB,2024-03-08 07:00:18
98.83%,966MiB / 5GiB,2024-03-08 07:00:25
102.61%,966.1MiB / 5GiB,2024-03-08 07:00:32
99.69%,967MiB / 5GiB,2024-03-08 07:00:39
100.56%,967.1MiB / 5GiB,2024-03-08 07:00:46
100.38%,966.7MiB / 5GiB,2024-03-08 07:00:53
99.54%,967MiB / 5GiB,2024-03-08 07:01:00
100.61%,967.2MiB / 5GiB,2024-03-08 07:01:07
99.07%,967.7MiB / 5GiB,2024-03-08 07:01:14
101.16%,967.8MiB / 5GiB,2024-03-08 07:01:21
98.34%,968.4MiB / 5GiB,2024-03-08 07:01:28
98.98%,968.3MiB / 5GiB,2024-03-08 07:01:35
99.96%,968.9MiB / 5GiB,2024-03-08 07:01:42
99.54%,969.2MiB / 5GiB,2024-03-08 07:01:50
99.21%,969.1MiB / 5GiB,2024-03-08 07:01:57
100.98%,969.4MiB / 5GiB,2024-03-08 07:02:04
99.41%,969.6MiB / 5GiB,2024-03-08 07:02:11
103.31%,970.1MiB / 5GiB,2024-03-08 07:02:18
100.07%,970.4MiB / 5GiB,2024-03-08 07:02:25
99.43%,971MiB / 5GiB,2024-03-08 07:02:32
102.18%,970.8MiB / 5GiB,2024-03-08 07:02:39
99.25%,971MiB / 5GiB,2024-03-08 07:02:46
102.35%,971.4MiB / 5GiB,2024-03-08 07:02:53
100.90%,971.6MiB / 5GiB,2024-03-08 07:03:00
99.33%,971.8MiB / 5GiB,2024-03-08 07:03:07
100.76%,972.1MiB / 5GiB,2024-03-08 07:03:14
100.30%,972.6MiB / 5GiB,2024-03-08 07:03:21
99.01%,972.1MiB / 5GiB,2024-03-08 07:03:28
100.84%,973.3MiB / 5GiB,2024-03-08 07:03:35
99.15%,972.9MiB / 5GiB,2024-03-08 07:03:42
100.47%,980.8MiB / 5GiB,2024-03-08 07:03:50
88.00%,817.2MiB / 5GiB,2024-03-08 07:03:57
88.53%,791.4MiB / 5GiB,2024-03-08 07:04:04
89.63%,791.4MiB / 5GiB,2024-03-08 07:04:11
94.20%,791.3MiB / 5GiB,2024-03-08 07:04:18
93.52%,791.2MiB / 5GiB,2024-03-08 07:04:25
88.72%,791.4MiB / 5GiB,2024-03-08 07:04:32
89.18%,791.6MiB / 5GiB,2024-03-08 07:04:39
89.87%,791.4MiB / 5GiB,2024-03-08 07:04:46
89.26%,791.4MiB / 5GiB,2024-03-08 07:04:53
88.68%,791.3MiB / 5GiB,2024-03-08 07:05:00
93.01%,791.6MiB / 5GiB,2024-03-08 07:05:07
83.39%,791.4MiB / 5GiB,2024-03-08 07:05:14
93.97%,791.8MiB / 5GiB,2024-03-08 07:05:21
89.68%,791.6MiB / 5GiB,2024-03-08 07:05:28
89.68%,791.4MiB / 5GiB,2024-03-08 07:05:35
92.49%,791.6MiB / 5GiB,2024-03-08 07:05:42
91.43%,791.3MiB / 5GiB,2024-03-08 07:05:49
94.40%,791.5MiB / 5GiB,2024-03-08 07:05:57
88.94%,791.4MiB / 5GiB,2024-03-08 07:06:04
91.16%,791.5MiB / 5GiB,2024-03-08 07:06:11
88.47%,791.3MiB / 5GiB,2024-03-08 07:06:18
91.45%,791.5MiB / 5GiB,2024-03-08 07:06:25
90.76%,791.6MiB / 5GiB,2024-03-08 07:06:32
95.09%,792.1MiB / 5GiB,2024-03-08 07:06:39
95.83%,792.2MiB / 5GiB,2024-03-08 07:06:46
90.63%,792.2MiB / 5GiB,2024-03-08 07:06:53
92.26%,792.2MiB / 5GiB,2024-03-08 07:07:00
94.67%,792.2MiB / 5GiB,2024-03-08 07:07:07
96.99%,792.3MiB / 5GiB,2024-03-08 07:07:14
95.86%,792.1MiB / 5GiB,2024-03-08 07:07:21
92.62%,792.1MiB / 5GiB,2024-03-08 07:07:28
92.80%,792.2MiB / 5GiB,2024-03-08 07:07:35
91.63%,792.1MiB / 5GiB,2024-03-08 07:07:42
94.16%,792.2MiB / 5GiB,2024-03-08 07:07:49
94.99%,792.3MiB / 5GiB,2024-03-08 07:07:56
92.86%,792.2MiB / 5GiB,2024-03-08 07:08:03
93.80%,792.2MiB / 5GiB,2024-03-08 07:08:11
92.94%,792.2MiB / 5GiB,2024-03-08 07:08:18
89.28%,792MiB / 5GiB,2024-03-08 07:08:25
92.10%,792.3MiB / 5GiB,2024-03-08 07:08:32
93.24%,792.5MiB / 5GiB,2024-03-08 07:08:39
89.67%,792.1MiB / 5GiB,2024-03-08 07:08:46
95.99%,792.2MiB / 5GiB,2024-03-08 07:08:53
88.77%,792.1MiB / 5GiB,2024-03-08 07:09:00
93.99%,792.6MiB / 5GiB,2024-03-08 07:09:07
92.46%,792MiB / 5GiB,2024-03-08 07:09:14
93.72%,792.3MiB / 5GiB,2024-03-08 07:09:21
0.20%,431.4MiB / 5GiB,2024-03-08 07:09:28
0.02%,371.9MiB / 5GiB,2024-03-08 07:09:35
0.09%,371.9MiB / 5GiB,2024-03-08 07:09:42
0.04%,371.9MiB / 5GiB,2024-03-08 07:09:50
0.02%,371.9MiB / 5GiB,2024-03-08 07:09:57
0.02%,371.9MiB / 5GiB,2024-03-08 07:10:04
0.02%,371.9MiB / 5GiB,2024-03-08 07:10:11
0.10%,371.9MiB / 5GiB,2024-03-08 07:10:18
0.02%,371.9MiB / 5GiB,2024-03-08 07:10:25
0.08%,371.9MiB / 5GiB,2024-03-08 07:10:32
0.02%,371.9MiB / 5GiB,2024-03-08 07:10:40
99.11%,519.5MiB / 5GiB,2024-03-08 07:10:47
100.03%,581.3MiB / 5GiB,2024-03-08 07:10:54
99.96%,602.1MiB / 5GiB,2024-03-08 07:11:01
102.69%,825.8MiB / 5GiB,2024-03-08 07:11:08
99.05%,893.7MiB / 5GiB,2024-03-08 07:11:15
98.53%,922.3MiB / 5GiB,2024-03-08 07:11:22
99.29%,961.8MiB / 5GiB,2024-03-08 07:11:29
102.90%,1008MiB / 5GiB,2024-03-08 07:11:36
101.08%,1.005GiB / 5GiB,2024-03-08 07:11:43
98.84%,1015MiB / 5GiB,2024-03-08 07:11:50
100.69%,1.025GiB / 5GiB,2024-03-08 07:11:57
100.89%,1.025GiB / 5GiB,2024-03-08 07:12:04
99.34%,1.025GiB / 5GiB,2024-03-08 07:12:12
99.89%,1.026GiB / 5GiB,2024-03-08 07:12:19
101.96%,1.026GiB / 5GiB,2024-03-08 07:12:26
98.32%,1.026GiB / 5GiB,2024-03-08 07:12:33
101.22%,1.027GiB / 5GiB,2024-03-08 07:12:40
98.87%,1.027GiB / 5GiB,2024-03-08 07:12:47
99.03%,1.027GiB / 5GiB,2024-03-08 07:12:54
101.20%,1.028GiB / 5GiB,2024-03-08 07:13:01
99.02%,1.028GiB / 5GiB,2024-03-08 07:13:08
100.82%,1.028GiB / 5GiB,2024-03-08 07:13:15
99.46%,1.028GiB / 5GiB,2024-03-08 07:13:22
99.70%,1.029GiB / 5GiB,2024-03-08 07:13:29
101.24%,1.029GiB / 5GiB,2024-03-08 07:13:36
99.22%,1.029GiB / 5GiB,2024-03-08 07:13:43
98.53%,1.029GiB / 5GiB,2024-03-08 07:13:50
100.04%,1.03GiB / 5GiB,2024-03-08 07:13:57
100.39%,1.03GiB / 5GiB,2024-03-08 07:14:05
99.36%,1.03GiB / 5GiB,2024-03-08 07:14:12
99.31%,1.031GiB / 5GiB,2024-03-08 07:14:19
100.03%,1.031GiB / 5GiB,2024-03-08 07:14:26
103.43%,1.031GiB / 5GiB,2024-03-08 07:14:33
99.43%,1.031GiB / 5GiB,2024-03-08 07:14:40
100.29%,1.031GiB / 5GiB,2024-03-08 07:14:47
98.42%,1.032GiB / 5GiB,2024-03-08 07:14:54
99.92%,1.032GiB / 5GiB,2024-03-08 07:15:01
99.37%,1.032GiB / 5GiB,2024-03-08 07:15:08
101.09%,1.033GiB / 5GiB,2024-03-08 07:15:15
99.26%,1.033GiB / 5GiB,2024-03-08 07:15:22
100.69%,1.033GiB / 5GiB,2024-03-08 07:15:29
99.65%,1.086GiB / 5GiB,2024-03-08 07:15:36
103.29%,1.124GiB / 5GiB,2024-03-08 07:15:43
101.41%,1.124GiB / 5GiB,2024-03-08 07:15:50
99.25%,1.124GiB / 5GiB,2024-03-08 07:15:58
99.24%,1.125GiB / 5GiB,2024-03-08 07:16:05
99.76%,1.125GiB / 5GiB,2024-03-08 07:16:12
101.82%,1.125GiB / 5GiB,2024-03-08 07:16:19
101.48%,1.072GiB / 5GiB,2024-03-08 07:16:26
99.45%,1.073GiB / 5GiB,2024-03-08 07:16:33
100.83%,1.073GiB / 5GiB,2024-03-08 07:16:40
102.44%,1.074GiB / 5GiB,2024-03-08 07:16:47
98.63%,1.074GiB / 5GiB,2024-03-08 07:16:54
100.79%,1.074GiB / 5GiB,2024-03-08 07:17:01
98.95%,1.075GiB / 5GiB,2024-03-08 07:17:08
100.50%,1.075GiB / 5GiB,2024-03-08 07:17:15
100.05%,1.075GiB / 5GiB,2024-03-08 07:17:22
99.63%,1.076GiB / 5GiB,2024-03-08 07:17:29
100.59%,1.076GiB / 5GiB,2024-03-08 07:17:36
99.36%,1.076GiB / 5GiB,2024-03-08 07:17:43
98.87%,1.076GiB / 5GiB,2024-03-08 07:17:51
100.61%,1.077GiB / 5GiB,2024-03-08 07:17:58
98.53%,1.077GiB / 5GiB,2024-03-08 07:18:05
101.74%,1.077GiB / 5GiB,2024-03-08 07:18:12
99.72%,1.077GiB / 5GiB,2024-03-08 07:18:19
100.12%,1.078GiB / 5GiB,2024-03-08 07:18:26
102.37%,1.078GiB / 5GiB,2024-03-08 07:18:33
99.59%,1.078GiB / 5GiB,2024-03-08 07:18:40
99.19%,1.078GiB / 5GiB,2024-03-08 07:18:47
99.36%,1.079GiB / 5GiB,2024-03-08 07:18:54
98.85%,1.079GiB / 5GiB,2024-03-08 07:19:01
101.51%,1.079GiB / 5GiB,2024-03-08 07:19:08
100.08%,1.08GiB / 5GiB,2024-03-08 07:19:15
99.25%,1.08GiB / 5GiB,2024-03-08 07:19:22
101.06%,1.08GiB / 5GiB,2024-03-08 07:19:29
99.39%,1.08GiB / 5GiB,2024-03-08 07:19:36
99.07%,1.081GiB / 5GiB,2024-03-08 07:19:43
102.23%,1.081GiB / 5GiB,2024-03-08 07:19:51
99.23%,1.081GiB / 5GiB,2024-03-08 07:19:58
100.24%,1.034GiB / 5GiB,2024-03-08 07:20:05
98.48%,1.034GiB / 5GiB,2024-03-08 07:20:12
99.53%,1.035GiB / 5GiB,2024-03-08 07:20:19
100.03%,1.035GiB / 5GiB,2024-03-08 07:20:26
99.15%,1.035GiB / 5GiB,2024-03-08 07:20:33
100.14%,1.035GiB / 5GiB,2024-03-08 07:20:40
100.33%,1.036GiB / 5GiB,2024-03-08 07:20:47
98.79%,1.036GiB / 5GiB,2024-03-08 07:20:54
101.93%,1.036GiB / 5GiB,2024-03-08 07:21:01
99.53%,1.036GiB / 5GiB,2024-03-08 07:21:08
101.56%,1.036GiB / 5GiB,2024-03-08 07:21:15
100.56%,1.037GiB / 5GiB,2024-03-08 07:21:22
98.49%,1.037GiB / 5GiB,2024-03-08 07:21:29
100.28%,1.037GiB / 5GiB,2024-03-08 07:21:36
98.61%,1.038GiB / 5GiB,2024-03-08 07:21:44
100.85%,1.038GiB / 5GiB,2024-03-08 07:21:51
99.14%,1.038GiB / 5GiB,2024-03-08 07:21:58
