ef_construct,m,ef,k,qps,recall,time_span_insert,time_span_search,time_span_points,timestamp
64, 8, 64, 1, 63.11798168079942, 0.8728, 112.57708597183228, 39.60836410522461, 08_03_24_00:00
64, 8, 64, 10, 103.2851364726239, 0.78204, 112.57708597183228, 24.204838037490845, 08_03_24_00:00
64, 8, 64, 100, 104.78473897959793, 0.723792, 112.57708597183228, 23.858436107635498, 08_03_24_00:01
64, 8, 512, 1, 76.05178486440555, 0.94, 112.08250522613525, 32.87233829498291, 08_03_24_00:03
64, 8, 512, 10, 74.67494947557167, 0.9312, 112.08250522613525, 33.478429079055786, 08_03_24_00:04
64, 8, 512, 100, 66.26642247000592, 0.902624, 112.08250522613525, 37.726497173309326, 08_03_24_00:04
64, 64, 64, 1, 62.02206105291903, 0.9676, 112.01649928092957, 40.30823802947998, 08_03_24_00:07
64, 64, 64, 10, 60.73084954690396, 0.94964, 112.01649928092957, 41.16524004936218, 08_03_24_00:07
64, 64, 64, 100, 54.36465214233129, 0.922988, 112.01649928092957, 45.98576283454895, 08_03_24_00:08
64, 64, 512, 1, 50.992369677484554, 0.9968, 112.35636878013611, 49.02694296836853, 08_03_24_00:11
64, 64, 512, 10, 50.13564018784934, 0.993, 112.35636878013611, 49.86472678184509, 08_03_24_00:12
64, 64, 512, 100, 51.26040117192778, 0.970816, 112.35636878013611, 48.77058982849121, 08_03_24_00:12
512, 8, 64, 1, 30.224557402158336, 0.982, 112.39218306541443, 82.71419715881348, 08_03_24_00:16
512, 8, 64, 10, 30.07129765021385, 0.97992, 112.39218306541443, 83.13575387001038, 08_03_24_00:17
512, 8, 64, 100, 33.78225542264808, 0.936696, 112.39218306541443, 74.00334787368774, 08_03_24_00:18
512, 8, 512, 1, 29.38213020881141, 0.9972, 112.3469889163971, 85.08573007583618, 08_03_24_00:22
512, 8, 512, 10, 29.336557179360934, 0.99636, 112.3469889163971, 85.2179069519043, 08_03_24_00:23
512, 8, 512, 100, 33.2659658313276, 0.978332, 112.3469889163971, 75.15188384056091, 08_03_24_00:24
512, 64, 64, 1, 38.7091544516696, 0.9992, 112.87590909004211, 64.58420586585999, 08_03_24_00:27
512, 64, 64, 10, 38.34694481113478, 0.99784, 112.87590909004211, 65.19424200057983, 08_03_24_00:28
512, 64, 64, 100, 34.84494561465425, 0.993856, 112.87590909004211, 71.74641704559326, 08_03_24_00:30
512, 64, 512, 1, 34.297242220773384, 1.0, 112.73224711418152, 72.89215803146362, 08_03_24_00:33
512, 64, 512, 10, 34.013503274126016, 1.0, 112.73224711418152, 73.50022077560425, 08_03_24_00:34
512, 64, 512, 100, 30.496523885291275, 0.999976, 112.73224711418152, 81.97655606269836, 08_03_24_00:35
