ef_construct,m,ef,k,qps,recall,time_span_insert,time_span_search,time_span_points,timestamp
64, 8, 64, 1, 94.33640847135148, 0.9568, 117.24337196350098, 26.500902891159058, 07_03_24_20:04
64, 8, 64, 10, 119.96091010703181, 0.95456, 117.24337196350098, 20.84012198448181, 07_03_24_20:05
64, 8, 64, 100, 212.49714461825593, 0.897012, 117.24337196350098, 11.764863967895508, 07_03_24_20:05
64, 8, 512, 1, 81.4626679457256, 0.9844, 116.78125810623169, 30.68890404701233, 07_03_24_20:07
64, 8, 512, 10, 126.04943121266439, 0.99684, 116.78125810623169, 19.833488941192627, 07_03_24_20:08
64, 8, 512, 100, 175.0417620040941, 0.992836, 116.78125810623169, 14.28230595588684, 07_03_24_20:08
64, 64, 64, 1, 57.075609925990356, 0.9672, 116.70813727378845, 43.801546812057495, 07_03_24_20:11
64, 64, 64, 10, 85.34626723786216, 0.98316, 116.70813727378845, 29.29243516921997, 07_03_24_20:11
64, 64, 64, 100, 112.64435143809554, 0.962716, 116.70813727378845, 22.193744897842407, 07_03_24_20:11
64, 64, 512, 1, 51.05409547205831, 1.0, 116.73785591125488, 48.96766805648804, 07_03_24_20:14
64, 64, 512, 10, 78.92250180121815, 0.99852, 116.73785591125488, 31.67664408683777, 07_03_24_20:15
64, 64, 512, 100, 118.1651567039267, 0.998256, 116.73785591125488, 21.15682888031006, 07_03_24_20:15
512, 8, 64, 1, 64.52752432671348, 0.9964, 125.20169806480408, 38.74315690994263, 07_03_24_20:18
512, 8, 64, 10, 63.47890498549886, 0.99464, 125.20169806480408, 39.38316202163696, 07_03_24_20:18
512, 8, 64, 100, 57.634593032719636, 0.986792, 125.20169806480408, 43.37672686576843, 07_03_24_20:19
512, 8, 512, 1, 37.429252818519196, 1.0, 128.37477898597717, 66.79267716407776, 07_03_24_20:22
512, 8, 512, 10, 60.624209496069525, 0.99844, 128.37477898597717, 41.237651109695435, 07_03_24_20:23
512, 8, 512, 100, 55.5882157198272, 0.999704, 128.37477898597717, 44.97356081008911, 07_03_24_20:24
512, 64, 64, 1, 24.7307949142435, 1.0, 117.86923289299011, 101.0885419845581, 07_03_24_20:27
512, 64, 64, 10, 47.44645295687601, 0.9986, 117.86923289299011, 52.690977811813354, 07_03_24_20:28
512, 64, 64, 100, 55.89884399813526, 0.997204, 117.86923289299011, 44.72364401817322, 07_03_24_20:29
512, 64, 512, 1, 24.113108992075443, 1.0, 117.99605894088745, 103.67804503440857, 07_03_24_20:33
512, 64, 512, 10, 43.65160321071676, 0.9988, 117.99605894088745, 57.27166509628296, 07_03_24_20:34
512, 64, 512, 100, 51.64874258465119, 0.999828, 117.99605894088745, 48.40388894081116, 07_03_24_20:35
